2016-04-17 20:10:59,892 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1000.0}, 16.384) achieved score 0.6
2016-04-17 20:10:59,947 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1000.0}, 32.768) achieved score 0.6
2016-04-17 20:11:00,009 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 1000.0}, 65.536) achieved score 0.6
2016-04-17 20:11:00,009 - INFO - Best model: (kernel: linear, kwargs: {}, 0.001) achieved score 1.0
2016-04-17 20:11:00,025 - INFO - Best model achieved score 1.0 on test data
2016-04-17 20:11:00,078 - INFO - Model: (kernel: linear, kwargs: {}, 0.001) achieved score 1.0
2016-04-17 20:11:00,131 - INFO - Model: (kernel: linear, kwargs: {}, 0.002) achieved score 1.0
2016-04-17 20:11:00,187 - INFO - Model: (kernel: linear, kwargs: {}, 0.004) achieved score 1.0
2016-04-17 20:11:00,244 - INFO - Model: (kernel: linear, kwargs: {}, 0.008) achieved score 1.0
2016-04-17 20:11:00,292 - INFO - Model: (kernel: linear, kwargs: {}, 0.016) achieved score 1.0
2016-04-17 20:11:00,347 - INFO - Model: (kernel: linear, kwargs: {}, 0.032) achieved score 1.0
2016-04-17 20:11:00,382 - INFO - Model: (kernel: linear, kwargs: {}, 0.064) achieved score 1.0
2016-04-17 20:11:00,416 - INFO - Model: (kernel: linear, kwargs: {}, 0.128) achieved score 0.9875
2016-04-17 20:11:00,446 - INFO - Model: (kernel: linear, kwargs: {}, 0.256) achieved score 0.9875
2016-04-17 20:11:00,482 - INFO - Model: (kernel: linear, kwargs: {}, 0.512) achieved score 0.9875
2016-04-17 20:11:00,512 - INFO - Model: (kernel: linear, kwargs: {}, 1.024) achieved score 0.9875
2016-04-17 20:11:00,543 - INFO - Model: (kernel: linear, kwargs: {}, 2.048) achieved score 0.9875
2016-04-17 20:11:00,574 - INFO - Model: (kernel: linear, kwargs: {}, 4.096) achieved score 0.9875
2016-04-17 20:11:00,606 - INFO - Model: (kernel: linear, kwargs: {}, 8.192) achieved score 0.9875
2016-04-17 20:11:00,648 - INFO - Model: (kernel: linear, kwargs: {}, 16.384) achieved score 0.9875
2016-04-17 20:11:00,726 - INFO - Model: (kernel: linear, kwargs: {}, 32.768) achieved score 0.9875
2016-04-17 20:11:00,782 - INFO - Model: (kernel: linear, kwargs: {}, 65.536) achieved score 0.9875
2016-04-17 20:11:00,876 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.0001}, 0.001) achieved score 1.0
2016-04-17 20:11:00,985 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.0001}, 0.002) achieved score 1.0
2016-04-17 20:11:01,047 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.0001}, 0.004) achieved score 1.0
2016-04-17 20:11:01,114 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.0001}, 0.008) achieved score 1.0
2016-04-17 20:11:01,163 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.0001}, 0.016) achieved score 1.0
2016-04-17 20:11:01,212 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.0001}, 0.032) achieved score 1.0
2016-04-17 20:11:01,275 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.0001}, 0.064) achieved score 1.0
2016-04-17 20:11:01,329 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.0001}, 0.128) achieved score 1.0
2016-04-17 20:11:01,377 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.0001}, 0.256) achieved score 1.0
2016-04-17 20:11:01,426 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.0001}, 0.512) achieved score 1.0
2016-04-17 20:11:01,484 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.0001}, 1.024) achieved score 1.0
2016-04-17 20:11:01,536 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.0001}, 2.048) achieved score 1.0
2016-04-17 20:11:01,589 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.0001}, 4.096) achieved score 1.0
2016-04-17 20:11:01,643 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.0001}, 8.192) achieved score 1.0
2016-04-17 20:11:01,693 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.0001}, 16.384) achieved score 1.0
2016-04-17 20:11:01,751 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.0001}, 32.768) achieved score 1.0
2016-04-17 20:11:01,809 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.0001}, 65.536) achieved score 0.9875
2016-04-17 20:11:01,861 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.001}, 0.001) achieved score 1.0
2016-04-17 20:11:01,916 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.001}, 0.002) achieved score 1.0
2016-04-17 20:11:01,975 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.001}, 0.004) achieved score 1.0
2016-04-17 20:11:02,052 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.001}, 0.008) achieved score 1.0
2016-04-17 20:11:02,113 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.001}, 0.016) achieved score 1.0
2016-04-17 20:11:02,166 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.001}, 0.032) achieved score 1.0
2016-04-17 20:11:02,216 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.001}, 0.064) achieved score 1.0
